Name,Class,med,sigma,M3,M4,dnfft_1,dnfft_2,dnfft_3,dnpfft_1,dnpfft_2,dnpfft_3,dipfft_1,dipfft_2,dipfft_3,dntimp_1,dntimp_2,dntimp_3,hhcor_1,hhcor_2,hhcor_3,hurst_1,hurst_2,hurst_3,sum_q,ttt
antipers1,generated,0.00576431622974846,1.00822147545028,0.379213227540446,1.32052121028752,1.47361498958117,0.0186618396589191,2.47361498958117,1.47355249491187,0.0186611898276986,2.47355249491187,2.0260668210343,0.00770468113034227,2.5260668210343,1.50674852891946,0.0313175146615887,2.50674852891946,0.000586463260860357,0.00595480077827023,1.99941353673914,0.0862568499156655,0.0336701711782007,1.91374315008433,0.0195751374581232,0.983149075130083
antipers2,generated,0.00510174642245975,1.02154567794725,0.380920975708479,1.32095803695515,1.56134766749048,0.0139357002708711,2.56134766749048,1.56127077971346,0.013938446172824,2.56127077971346,2.05831426970634,0.0100434242043533,2.55831426970634,1.53573761871788,0.0281977771210481,2.53573761871788,0.000445882304549715,0.00611073666810458,1.99955411769545,0.0893875696150022,0.0326118851571591,1.910612430385,0.0194476177405622,0.982355332436213
antipers3,generated,0.00443917661517104,1.04440943764783,0.380008571261412,1.32070913442701,1.65693107981447,0.0129852063125932,2.65693107981447,1.65683165102322,0.0129937062144167,2.65683165102322,2.09905464320118,0.0185920620205813,2.59905464320118,1.56977010475597,0.0372491575413837,2.56977010475597,0.000320051119452206,0.00631465180208766,1.99967994888055,0.0940482595211624,0.0319291765275994,1.90595174047884,0.0192441376645007,0.981018014585285
antipers4,generated,0.00377660680788233,1.07620492821052,0.376065801905685,1.31987290628938,1.75867133381992,0.0145226845742813,2.75867133381992,1.75853806158252,0.0145331070294506,2.75853806158252,2.14998570403298,0.029405407169489,2.64998570403298,1.60963897685514,0.0537425813902402,2.60963897685514,0.000213792634551273,0.00652980564084241,1.99978620736545,0.0965994784629732,0.0319022790122614,1.90340052153703,0.0189877093821202,0.979209756209722
antipers5,generated,0.00311403700059363,1.11616911545828,0.36900833270198,1.31863792508759,1.86432404506037,0.0169909515126475,2.86432404506037,1.86414165528903,0.0169965361747104,2.86414165528903,2.2130402746675,0.0414623840792991,2.7130402746675,1.65624402356611,0.0741930250435631,2.65624402356611,0.000129142809898704,0.0067266333985679,1.9998708571901,0.0975029886695214,0.0323906521640805,1.90249701133048,0.0187046678459649,0.977031492863536
antipers6,generated,0.00245146719330493,1.163460533857,0.358960350130509,1.3172141935962,1.97070045474823,0.0202128424036573,2.97070045474823,1.97044975775885,0.0202068864458479,2.97044975775885,2.29011633790337,0.0543640034419788,2.79011633790337,1.710434378731,0.0983696743277229,2.710434378731,6.57335301982727e-05,0.00688750344741886,1.9999342664698,0.0973144066118724,0.0329543288098337,1.90268559338813,0.0184209301247695,0.974610691625022
antipers7,generated,0.0017888973860162,1.2172254541063,0.346126340819188,1.31578155063131,2.07276671055357,0.024692192470021,3.07276671055357,2.07242742193487,0.0246707416517986,3.07242742193487,2.38299053243876,0.0677631785028588,2.88299053243876,1.7725834269767,0.128289093194738,2.7725834269767,2.15495386986832e-05,0.00700582461158964,1.9999784504613,0.0962062200611767,0.0333503885228679,1.90379377993882,0.0181597417660621,0.972102191575866
antipers8,generated,0.00112632757872749,1.27664625920705,0.330679501178408,1.31446586254918,2.16196272191723,0.0303642012895182,3.16196272191723,2.16152360982318,0.0303274470489803,3.16152360982318,2.49045984372393,0.0816842261901251,2.99045984372393,1.84153377067663,0.167834367825591,2.84153377067663,-6.27824188397045e-06,0.00708269929298413,2.00000627824188,0.0955079616838022,0.0334677474456412,1.9044920383162,0.0179412818699801,0.969697211539199
antipers9,generated,0.0004637577714388,1.34097129309766,0.312667970690883,1.31333796214761,2.22465886397004,0.0356142863377986,3.22465886397004,2.22414267050717,0.035567233845614,3.22414267050717,2.59504839624476,0.0966100798188832,3.09504839624476,1.90987705003781,0.217404342845774,2.90987705003781,-2.08460391777415e-05,0.00712344751039619,2.00002084603918,0.0952217037264095,0.0332437889954324,1.90477829627359,0.0177845535017813,0.967659038120664
antipers10,generated,-0.000198812035849898,1.40952929001785,0.291917111058868,1.31242477328072,2.24679910684824,0.0377605391503595,3.24679910684824,2.24628147789367,0.0377149990231252,3.24628147789367,2.64323804660973,0.105535965137266,3.14323804660973,1.94187349248995,0.249572587575813,2.94187349248995,-2.50766269371262e-05,0.0071350000949883,2.00002507662694,0.0950234950766409,0.0332539249337928,1.90497650492336,0.0177163353771979,0.966536549280805
df1.1,generated,0.192604062176758,0.805003928033166,0.842779847185002,1.10629214245332,0.11780986993646,0.00424457717776817,1.11780986993646,0.110682562620223,0.0037121685938848,1.11068256262022,0.59505208255056,0.00985993333188087,1.09505208255056,0.14758222026885,0.0217169885465237,1.14758222026885,0.857287768382882,0.0143404675565603,1.14271223161712,0.837135380913024,0.0590057552384595,1.16286461908698,0.00165455011411159,0.693358255864119
df1.2,generated,0.416394879339801,0.557736166707552,1.11925908929552,1.27986928744493,0.202156418077354,0.00455792429869027,1.20215641807735,0.202176065007833,0.0045556683913193,1.20217606500783,0.736365914783828,0.022829200630814,1.23636591478383,0.246859518687623,0.0262934593821887,1.24685951868762,0.770730981068808,0.0416217167538727,1.22926901893119,0.779635060733018,0.0788185267647926,1.22036493926698,0.000823583143794845,0.438117615818561
df1.3,generated,0.289293982124664,0.568324711397841,0.984346177084888,1.27248677399712,0.287901341838001,0.00590899078558435,1.287901341838,0.283725591189722,0.00545321663018158,1.28372559118972,0.798682551882974,0.00736018744623206,1.29868255188297,0.306643132834225,0.0114505004288199,1.30664313283422,0.539848845233652,0.0596344773281817,1.46015115476635,0.6609450512146,0.0836242015507782,1.3390549487854,0.00288992252452338,0.761222201286955
df1.4,generated,-0.0753016541481271,0.704880241750041,0.967772457445427,1.30871075675688,0.390500500297247,0.00841615486730913,1.39050050029725,0.388043688569789,0.0080387385880921,1.38804368856979,0.926290156421384,0.0120352802298998,1.42629015642138,0.430987042034086,0.0248001097328824,1.43098704203409,0.532540787868776,0.0222948762966661,1.46745921213122,0.503790932604493,0.0581290886189088,1.49620906739551,0.00282762205233146,0.751962507246692
df1.5,generated,-0.319976886630991,0.646672399251482,1.17725419587443,1.54557964006312,0.486871832415848,0.00738926046839096,1.48687183241585,0.485934376884427,0.00727542232047975,1.48593437688443,0.990180016840888,0.00758720492823832,1.49018001684089,0.493244163989318,0.0145018488495271,1.49324416398932,0.390589491957371,0.11943361074124,1.60941050804263,0.510018662985535,0.0659872802282688,1.48998133701447,0.00317780364163963,0.764077990569057
df1.6,generated,-0.15413710301881,1.03680814922267,0.818680519921544,1.22024972316534,0.574924050305653,0.00467312026663397,1.57492405030565,0.574809687313845,0.00465341477359442,1.57480968731385,1.08163527864727,0.00729770765008524,1.58163527864727,0.585744750511848,0.016126658409231,1.58574475051185,0.523629838436157,0.0354080736917645,1.47637016156384,0.479672154582033,0.0431331969153614,1.52032784541797,0.00237044983168935,0.753510208838842
df1.7,generated,-0.11272024939677,0.856130677784322,0.482414779121461,1.31151386850665,0.672375428938135,0.00396471256009909,1.67237542893813,0.671936271015639,0.00400503708691268,1.67193627101564,1.16670582394548,0.00568429188998255,1.66670582394548,0.670689902667808,0.00908166545784698,1.67068990266781,0.254838486893491,0.0534545895887719,1.74516151310651,0.359885149607581,0.0459446613302654,1.64011485039242,0.00424156494288251,0.833448321718358
df1.8,generated,0.131353445759221,1.01398153145754,0.9519376634296,1.33677800435534,0.784987497856082,0.00598606803521974,1.78498749785608,0.784024333436703,0.00598548595609746,1.7840243334367,1.28577651372859,0.00643799831228363,1.78577651372859,0.786757118542842,0.00865699807011066,1.78675711854284,0.217629993691803,0.0418659195968623,1.7823700063082,0.28645629639539,0.0410514355607413,1.71354370360461,0.00638318256183045,0.887732678968865
df1.9,generated,-0.225494033998649,1.06397479455968,0.827610949779302,1.32249820065451,0.886315853992262,0.01040751519196,1.88631585399226,0.886645842875473,0.010479292651602,1.88664584287547,1.42700783241108,0.00907170621241701,1.92700783241108,0.89790561946714,0.0120825042185891,1.89790561946714,0.0777498606660181,0.0441549181906929,1.92225013933398,0.189943072693973,0.0360465745994113,1.81005692730603,0.0106982221403478,0.934947830053037
df2,generated,0.330492158570785,1.73517241077257,1.03825118298197,1.38156454326749,1.01381575604352,0.00839728471150819,2.01381575604352,1.01387495917013,0.00847360525006544,2.01387495917013,1.52148854008007,0.0097461676326344,2.02148854008007,1.01858186648192,0.0188139547288323,2.01858186648192,0.0833607247326093,0.0195001554677407,1.91663927526739,0.174510626895807,0.0405223581917257,1.82548937310419,0.0131733906105329,0.954388307934281
cumsum,generated,75.3992321413525,27.9905548316831,75.0871721322893,75.4190690123238,0.507297031744594,0.00578581969712036,1.50729703174459,0.507091511959574,0.00576562955495526,1.50709151195957,1.0122704279979,0.00678395696359877,1.5122704279979,0.503201754967083,0.0195911169663462,1.50320175496708,0.549512609356563,0.0115869841911247,1.45048739064344,0.483403627700223,0.0552377040738819,1.51659637229978,0.00244199111516182,0.725472535334593
diff,generated,-0.000198812035849898,1.40952929001785,0.291917111058868,1.31242477328072,2.24679910684824,0.0377605391503595,3.24679910684824,2.24628147789367,0.0377149990231252,3.24628147789367,2.64323804660973,0.105535965137266,3.14323804660973,1.94187349248995,0.249572587575813,2.94187349248995,-2.50766269371262e-05,0.0071350000949883,2.00002507662694,0.0950234950766409,0.0332539249337928,1.90497650492336,0.0177163353771979,0.966536549280805
